CycPeptMPDB_ID,Original_Name_in_Source_Literature,Source,Structurally_Unique_ID,SMILES,PAMPA,Normalized_Name,log_path,avgRMSD_all,avgRMSD_bb,Monomer_Length
5894,L1_11.2.4.4.1.2,2021_Kelly,5894,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.56,L1_11.2.4.4.1.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_5894.log,0.15036,0.0862224,10
4524,hepta_947,2020_Townsend,4524,CC(C)C[C@H]1NC(=O)CN(Cc2ccccc2)C(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.61,hepta_947,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_947.log,0.150385,0.0690862,7
1717,2.6-04Me,2016_Furukawa,1717,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](C)C1=O,-4.85,2.6-04Me,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.6-04Me.log,0.150407,0.0463023,6
1595,2.2-09H,2016_Furukawa,1595,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,-4.96,2.2-09H,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.2-09H.log,0.150412,0.0375664,6
1731,2.6-18Me,2016_Furukawa,1731,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,-5.48,2.6-18Me,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.6-18Me.log,0.15044,0.0497723,6
6263,L1_2.1.3.2.3.1,2021_Kelly,6263,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.66,L1_2.1.3.2.3.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6263.log,0.150488,0.085143,10
6988,L4_1.1.3.4.1,2021_Kelly,6988,CC(=O)N[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.4,L4_1.1.3.4.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6988.log,0.150507,0.0700613,10
1668,2.4-09H,2016_Furukawa,1668,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,-6.99,2.4-09H,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.4-09H.log,0.150509,0.0377558,6
5687,L1_1.1.3.2.1.1,2021_Kelly,5687,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.94,L1_1.1.3.2.1.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_5687.log,0.150533,0.079742,10
6482,L1_5.1.2.1.1.1,2021_Kelly,6482,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-7.26,L1_5.1.2.1.1.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6482.log,0.150593,0.0794962,10
1456,1.9-03,2016_Furukawa,1456,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@H](C)NC(=O)CN(Cc2cc(CC(C)C)on2)C(=O)[C@H]2CCCN2C1=O,-5.1,1.9-03,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.9-03.log,0.150609,0.0526929,6
4288,hepta_711,2020_Townsend,4288,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-10,hepta_711,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_711.log,0.150626,0.0593273,7
5176,hepta_1599,2020_Townsend,5176,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.75,hepta_1599,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1599.log,0.15071,0.0464926,7
1691,2.5-14Me,2016_Furukawa,1691,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,-5.35,2.5-14Me,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.5-14Me.log,0.150777,0.0365982,6
6211,L1_16.2.1.2.1.2,2021_Kelly,6211,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-7.6,L1_16.2.1.2.1.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6211.log,0.150855,0.0656703,10
1449,1.8-36,2016_Furukawa,1449,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCc2cccnc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,-7.42,1.8-36,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.8-36.log,0.150863,0.0372154,6
3971,hepta_394,2020_Townsend,3971,CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-6.02,hepta_394,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_394.log,0.150877,0.04794,7
7029,L4_2.3.2.4.1,2021_Kelly,7029,CC(=O)N[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.93,L4_2.3.2.4.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_7029.log,0.150891,0.0878055,10
3630,hepta_53,2020_Townsend,3630,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.9,hepta_53,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_53.log,0.150897,0.0579199,7
5941,L1_12.2.1.1.4.2,2021_Kelly,5941,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.47,L1_12.2.1.1.4.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_5941.log,0.150906,0.0730597,10
1530,1.10-37,2016_Furukawa,1530,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccccc2Cn2cccn2)C(=O)[C@H]2CCCN2C1=O,-7.8,1.10-37,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.10-37.log,0.150924,0.0397145,6
6210,L1_16.2.1.1.3.2,2021_Kelly,6210,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.35,L1_16.2.1.1.3.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6210.log,0.15097,0.0691886,10
1145,1.1-12,2016_Furukawa,1145,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCN2CCCC2=O)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,-8.28,1.1-12,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.1-12.log,0.150984,0.0393581,6
5698,L1_1.2.1.2.4.1,2021_Kelly,5698,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.49,L1_1.2.1.2.4.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_5698.log,0.15108,0.0921744,10
1384,1.7-11,2016_Furukawa,1384,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2cnn(C)c2)C(=O)[C@H](C)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,-5.62,1.7-11,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.7-11.log,0.151098,0.0387578,6
1293,1.4-40,2016_Furukawa,1293,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCN2CCCC2=O)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,-5.82,1.4-40,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.4-40.log,0.151104,0.0398394,6
5408,hepta_1831,2020_Townsend,5408,CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.69,hepta_1831,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1831.log,0.151123,0.044989,7
5000,hepta_1423,2020_Townsend,5000,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6.55,hepta_1423,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1423.log,0.151128,0.0432362,7
4129,hepta_552,2020_Townsend,4129,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.17,hepta_552,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_552.log,0.151168,0.0653836,7
6033,L1_13.4.3.4.4.2,2021_Kelly,6033,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.19,L1_13.4.3.4.4.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6033.log,0.151178,0.0796386,10
4945,hepta_1368,2020_Townsend,4945,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.17,hepta_1368,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1368.log,0.151192,0.040845,7
4326,hepta_749,2020_Townsend,4326,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-10,hepta_749,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_749.log,0.151201,0.088872,7
1736,2.6-05H,2016_Furukawa,1736,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-4.81,2.6-05H,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.6-05H.log,0.151222,0.0416474,6
5015,hepta_1438,2020_Townsend,5015,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6.31,hepta_1438,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1438.log,0.151248,0.039922,7
6266,L1_2.1.3.3.4.1,2021_Kelly,6266,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.36,L1_2.1.3.3.4.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6266.log,0.151262,0.0794771,10
6104,L1_15.1.1.3.4.2,2021_Kelly,6104,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.42,L1_15.1.1.3.4.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6104.log,0.151297,0.0866999,10
3977,hepta_400,2020_Townsend,3977,CC(C)C[C@@H]1C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-6.05,hepta_400,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_400.log,0.151307,0.0517524,7
4609,hepta_1032,2020_Townsend,4609,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.2,hepta_1032,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1032.log,0.151347,0.0704228,7
4933,hepta_1356,2020_Townsend,4933,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)CN(Cc2ccccc2)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.75,hepta_1356,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1356.log,0.151397,0.0565382,7
4360,hepta_783,2020_Townsend,4360,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N1C,-6.2,hepta_783,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_783.log,0.151401,0.056555,7
4464,hepta_887,2020_Townsend,4464,CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.34,hepta_887,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_887.log,0.151406,0.0653466,7
5810,L1_10.3.3.1.3.2,2021_Kelly,5810,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.68,L1_10.3.3.1.3.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_5810.log,0.151433,0.0704074,10
1600,2.2-14H,2016_Furukawa,1600,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-4.95,2.2-14H,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.2-14H.log,0.151448,0.0441128,6
1261,1.4-08,2016_Furukawa,1261,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](CC(C)C)C1=O,-5.24,1.4-08,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.4-08.log,0.151473,0.0441635,6
4474,hepta_897,2020_Townsend,4474,CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-10,hepta_897,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_897.log,0.151479,0.0530258,7
1099,Compound.55,2015_Wang,1099,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](C(C)C)NC(=O)CNC1=O,-8,Compound.55,/home/liuwei/GitHub/Data/pdb_log/2015_Wang/Compound.55.log,0.151487,0.029184,6
6417,L1_4.2.1.1.4.1,2021_Kelly,6417,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.71,L1_4.2.1.1.4.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6417.log,0.151494,0.0729865,10
4091,hepta_514,2020_Townsend,4091,C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N1C,-6.07,hepta_514,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_514.log,0.151529,0.0462374,7
4382,hepta_805,2020_Townsend,4382,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.4,hepta_805,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_805.log,0.151539,0.0417796,7
5191,hepta_1614,2020_Townsend,5191,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.51,hepta_1614,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1614.log,0.151566,0.0594536,7
1558,2.1-07H,2016_Furukawa,1558,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,-7.57,2.1-07H,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.1-07H.log,0.151597,0.0446434,6
4260,hepta_683,2020_Townsend,4260,CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-10,hepta_683,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_683.log,0.151644,0.0612755,7
1426,1.8-13,2016_Furukawa,1426,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,-6.67,1.8-13,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.8-13.log,0.151661,0.0384702,6
5270,hepta_1693,2020_Townsend,5270,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.32,hepta_1693,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1693.log,0.151665,0.0619071,7
1439,1.8-26,2016_Furukawa,1439,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCc2cccnc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,-5.8,1.8-26,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.8-26.log,0.151676,0.03747,6
4102,hepta_525,2020_Townsend,4102,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.25,hepta_525,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_525.log,0.151709,0.0818446,7
4453,hepta_876,2020_Townsend,4453,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.5,hepta_876,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_876.log,0.151718,0.0506238,7
4974,hepta_1397,2020_Townsend,4974,CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.74,hepta_1397,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1397.log,0.151737,0.0353722,7
1422,1.8-09,2016_Furukawa,1422,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,-5.27,1.8-09,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.8-09.log,0.151804,0.0428517,6
6055,L1_14.2.1.1.3.2,2021_Kelly,6055,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.93,L1_14.2.1.1.3.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6055.log,0.151831,0.0858832,10
5175,hepta_1598,2020_Townsend,5175,CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.78,hepta_1598,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1598.log,0.151839,0.0480312,7
